duplicate_id,database,document_type,author,year,title,source,volume,article_number,abstract,keywords,doi,url,notes,ZZ,source_type,issue,start_page,end_page,supertaxa,date_generated,issn,accession_zr,C6,edition,CP,A1,journal,pages,number,isbn,label,record_ids
3389,Scopus,Article,"De Moraes, L.F.D. and Assumpção, J.M. and Luchiari, C. and Pereira, T.S.",2006,"Native tree species planting for restoration at Poço das Antas Biological Reserve, Rio de Janeiro, Brazil",Rodriguesia,57,NA,"Mixed plantations of indigenous tree species aims to catalyze forest regeneration in the ecological restoration of degraded areas. This work analyzes the performance of 26 tree species planted in the lowland areas at the Reserva Biológica de Poço das Antas, in Silva Jardim municipality, Rio de Janeiro State, Brazil. Three experimental plantings, with áreas ranging from 0.64 to 1.17 ha were evaluated. A successional planting model divided species into four functional groups: pioneers and early secondaries (shading species), and late secondaries and climax (shaded species). In order to evaluate the performance of the species, we evaluated survival rate and development (growth rate and diameter at the plant base - DAS) of the seedlings planted. All the early species used had a good performance, both for the survival and growth rates, especially Citharexylum myrianthus, Schinus terebinthifolius and Trema micrantha. After early species shaded the degraded site, late species grew faster, as could be observed for Calophyllum brasiliense, Copaifera langsdorffii and Guarea guidonia, suggesting the successional model is effective in accelerating Forest regeneration. Jacaratia spinosa and Plathymenia foliolosa are late species which showed fast growth, as early species do, and may be classified as anthropogenic pioneer species. The model using indigenous tree species showed an excellent performance, both for survival and growth rates, and have a great potential to restablish ecological processes in degraded areas at the Reserva Biológica de Poço das Antas and in similar areas surrounding. © Instituto de Pesquisas Jardim Botanico do Rio de Janeiro. All rights reserved.",Atlantic rain forest and Natural regeneration and Restoration ecology and Secondary succession,10.1590/2175-7860200657307,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057195081&doi=10.1590%2f2175-7860200657307&partnerID=40&md5=a4a66e92baad995f0518ff5d7fbd15ea,Export Date: 25 April 2025; Cited By: 17,NA,JOUR,3,477,489,"Plantio de espécies arbóreas nativas para a restauração ecológica na reserva biológica de poço das antas, rio de janeiro, Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,3389
3391,Scopus,Article,"Lal, R.",2005,Soil carbon sequestration for sustaining agricultural production and improving the environment with particular reference to Brazil,"Journal of Sustainable Agriculture, JOURNAL OF SUSTAINABLE AGRICULTURE",26,NA,"Agricultural ecosystems generally contain less soil organic carbon (SOC) pool than their potential capacity because of the low return and high rate of mineralization of biosolids, and severe losses due to accelerated erosion and leaching. Conversion of natural to agricultural ecosystems usually causes depletion of 50 to 75 percent of the antecedent SOC pool, thereby creating a potential sink capacity of as much as 35 to 40 Mg C/ha. The depletion of SOC pool leads to decline in soil quality and resilience with attendant reduction in biomass productivity, decreased capacity to degrade and filter pollutants, increased risks of soil degradation by erosion and other processes, and increase in emission of greenhouse gases (GHGs). The magnitude of depletion of SOC pool is greater for soils of the tropics than temperate regions, and for farms which are resource-based and managed with low-input than those managed with science-based and judicious off-farm inputs. The SOC sequestration, increasing SOC pool through conversion to an appropriate land use and adoption of recommended management practices (RMPs), can reverse soil degradation trends, improve soil quality and resilience, increase biomass production and decrease emission of GHGs. A strong link exists between the labile fraction of SOC pool and soil biodiversity-the activity and species diversity of soil fauna (micro, meso and macro) and micro-organisms. Soil biodiversity is usually higher under pastures and planted fallow systems than under crops, and is likely to increase with adoption of conservation tillage and mulch farming, integrated nutrient management and manuring, mixed farming systems and integrated pest management (IPM) techniques. The gross rates of SOC sequestration through adoption of RMPs range from 400 to 800 kg/ ha/y for cool and humid regions and 100 to 200 kg/ha/y for dry and warm climates. The potential of soil C sequestration in Brazil is estimated at about 50 Tg C/y. In addition, 60 Tg C/y emitted by erosion-induced mineralization can also be avoided through effective erosion control measures. © 2005 by The Haworth Press, Inc. All rights reserved.",Biodiversity and CH<sub>4</sub> and CO<sub>2</sub> and Conservation tillage and Cover crops and Crop rotations and Global climate change and Greenhouse effect and N<sub>2</sub>O and No-till and Brazil and South America and agricultural production and carbon sequestration and crop rotation and soil carbon and sustainability,10.1300/J064v26n04_04,https://www.scopus.com/inward/record.uri?eid=2-s2.0-28844491787&doi=10.1300%2fJ064v26n04_04&partnerID=40&md5=f08c278763f1c8e5af85275b7dbe82c6,Export Date: 25 April 2025; Cited By: 20,NA,JOUR,4,23,42,NA,NA,1044-0046 and 1540-7578,WOS:000232863200003,NA,NA,Workshop on Biological Management of Soil Ecosystems,NA,NA,NA,NA,NA,"unknown, unknown","3391, 5324"
3394,Scopus,Article,"Marjokorpi, A. and Otsamo, R.",2006,"Prioritization of target areas for rehabilitation: A case study from West Kalimantan, Indonesia","Restoration Ecology, RESTORATION ECOLOGY",14,NA,"To rehabilitate degraded forestlands and conserve the remaining forests in Kalimantan, effective measures are needed that accommodate various land uses in the landscape. We present a pragmatic model for prioritizing target areas for rehabilitation and discuss a potential approach, combining traditional reforestation and the forest management methods of local Dayak tribes with the operations of a commercial tree plantation venture, to promote the rehabilitation of elements of the tropical lowland rainforest. We characterized the vegetation and land use in the study area and assume that rehabilitation and conservation value will be maximized by concentrating rehabilitation efforts around forest patches with high cultural and economic value to the local Dayaks. We simulated potential enlargement of these culturally important forests and built a model to calculate a rehabilitation value for each forest fragment and fragment group with easily measurable criteria of vegetation and area. The model gives priority to areas where large continuous areas of culturally important forests already exist and/or will be created. The individual culturally important forest patches and their total area in the landscape are small, but even a small potential enlargement may be enough to establish relatively large concentrations. The potential matrix area for rehabilitation is dominated by young successional woody vegetation. Forested areas, although heavily degraded, connect several culturally important forest concentrations and are the most desirable target for rehabilitation. A well-managed commercial tree plantation can enhance conditions for the protection and rehabilitation of degraded forestlands through traditional reforestation and forest management methods. © 2006 Society for Ecological Restoration International.",Degraded forestland and Fast-growing plantation and GIS and Land use and Tembawang and Traditional reforestation and Asia and Eurasia and Indonesia and Southeast Asia and West Kalimantan and forest ecosystem and forest management and land use and plantation and prioritization and reforestation and restoration ecology and vegetation,10.1111/j.1526-100X.2006.00178.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751069065&doi=10.1111%2fj.1526-100X.2006.00178.x&partnerID=40&md5=31dce87cef4f659a1bf49409c20c59e5,Export Date: 25 April 2025; Cited By: 16,NA,JOUR,4,662,673,NA,DEC,1061-2971 and 1526-100X,WOS:000242239000020,NA,NA,NA,NA,NA,NA,NA,NA,"unknown, unknown","3394, 5344"
3397,Scopus,Article,"Baretta, D. and Brown, G.G. and James, S.W. and Cardoso, E.J.B.N.",2007,Earthworm populations sampled using collection methods in Atlantic forests with Araucaria angustifolia,"Scientia Agricola, SCIENTIA AGRICOLA",64,NA,"Araucaria angustifolia, also known as the Paraná Pine is an endangered tree species in Brazil and little is known of the diversity of soil invertebrates inhabiting these forests. Therefore, the present study was set up to evaluate the biomass and diversity of earthworms in natural and reforested Araucaria plots, impacted or not by fire, and to identify the most efficient earthworm collection method. Four study areas included: native forest with Araucaria (NF); Araucaria reforestation (R); Araucaria reforestation submitted to an accidental fire (RF); and native grass pasture with native Araucaria and submitted to an intense accidental fire (NPF). Five soil samples containing the earthworm community were taken in a 0.3 ha area in each of the forest sites, close to five Araucaria trees selected at random. Three collection methods were tested: application of dilute Formol (0.5%) to the soil surface, handsorting of small (25 × 25 cm) or large (40 × 40 cm) monoliths. Five earthworm species were found: the native Glossoscolex sp.1, Glossoscolex sp.2, Glossoscolex bondari and Urobenus brasiliensis (Glossoscolecidae), and the exotic Amynthas corticis (Megascolecidae). Formol was more efficient for collecting A. corticis, found in much higher abundance and biomass in NF than in the other areas. Larger handsorted samples were more efficient for capturing Glossoscolex species, mainly present in RF and NPF. For adequate characterization of earthworm abundance and biomass in these Araucaria forests, both the Formol and the larger monolith methods are recommended.",Biodiversity and Bioindicators and Burning and Native and exotic species and Oligochaeta and Amynthas corticis and Annelida and Araucaria and Araucaria angustifolia and earthworms (sp.) and Glossoscolecidae and Glossoscolex and Invertebrata and Megascolecidae and Oligochaeta (Metazoa),10.1590/s0103-90162007000400009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548662659&doi=10.1590%2fs0103-90162007000400009&partnerID=40&md5=2ef6bd8432abf7b5bbc810f750daec40,Export Date: 25 April 2025; Cited By: 37,NA,JOUR,4,384,392,NA,NA,1678-992X,WOS:000248652800009,NA,NA,NA,NA,NA,NA,NA,NA,"unknown, unknown","3397, 5398"
3398,Scopus,Article,"Zanini, L. and Ganade, G. and Hübel, I.",2006,Facilitation and competition influence succession in a subtropical old field,"Plant Ecology, PLANT ECOLOGY",185,NA,"The effects of neighboring vegetation and soil fertility on the establishment, survival and growth of tree species were studied in a subtropical old-field area in south Brazil. Seed damage, germination and seedling establishment of four tree species plus growth and survival of two transplanted tree species were monitored under factorial combinations of the following treatments: (1) pioneer vegetation (presence and absence); (2) soil fertility (addition of NPK and control). Facilitation was the main process affecting plant performance. The presence of pioneer vegetation significantly improved germination, establishment, growth and survival of most study species. Around 90% of sown seeds were damaged and the removal of pioneer vegetation significantly increased seed damage for all species studied, decreased germination in three out of four species, and decreased establishment in one species. Moreover a significantly higher seedling growth rate of Inga virescens was found after the first year of the experiment in plots where vegetation was present. The presence of vegetation significantly increased seedling survival of I. virescens by protecting seedlings from leaf loss due to winter frosts. Competition was detected by the second year when a higher growth of transplanted seedlings of the species Araucaria angustifolia occurred in plots where vegetation was present and fertilizer were applied. A lower growth rate was detected in plots where vegetation was present but fertilizer was not applied. These results indicate a balance between competition for soil nutrients and protection by neighbor vegetation. Damage of seedlings by leaf cutter ants was an important barrier for plant survival. Damage occurred in 80% of the A. angustifolia seedlings and 58% of these damaged seedlings died. The presence of neighboring vegetation tended to protect seedlings from ant damage. Although competition occurred, facilitation seems to be the main process driving early successional changes in this subtropical old field. This was mainly due to the improvement of local microclimatic conditions and protection against herbivores by neighboring vegetation. Facilitation occurred during establishment and growth phases in a subtropical area that is considered a productive, low stress environment. Our results indicate that facilitation may be more frequent in productive environments than previously thought. © Springer 2006.",Araucaria angustifolia and Forest restoration and Leaf cutter ants and Nutrient competition and Positive interactions and Seed predation and Brazil and South America and Araucaria angustifolia and Formicidae and Inga and competition (ecology) and facilitation and germination and growth rate and microclimate and seedling establishment and soil fertility and subtropical region and succession and survivorship and tree planting,10.1007/s11258-005-9093-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745912269&doi=10.1007%2fs11258-005-9093-0&partnerID=40&md5=9495bf7c74d9d27a8c2e6899391ea85f,Export Date: 25 April 2025; Cited By: 30,NA,JOUR,2,179,190,NA,NA,1385-0237,WOS:000239760600001,NA,NA,NA,NA,NA,NA,NA,NA,"unknown, unknown","3398, 5071"
3400,Scopus,Article,"Van Vliet, O.P.R. and Faaij, A.P.C. and Dieperink, C.",2003,Forestry projects under the clean development mechanism? Modelling of the Uncertainties in Carbon Mitigation and Related Costs of Plantation Forestry Projects,"Climatic Change, CLIMATIC CHANGE",61,NA,"Afforestation is considered an important option for mitigation of greenhouse gas emissions. Recently, plantation projects have been suggested for inclusion under the Clean Development Mechanism. While considered a cheap option, significant uncertainties make it difficult to determine the (net) carbon benefits and profitability of forestry projects. The current uncertainties about the regulatory framework of the CDM and the environmental and economic performance of plantation forestry could create uncertainties with respect to the additionality of such projects and thus their acceptance under the mechanism. Six plantation forestry projects that were proposed in Brazil have been used as cases to study sources of uncertainty for carbon benefits and economics for such projects. These cases vary widely in terms of productivity and products delivered. A quantitative model for calculating greenhouse gas balances and financial benefits and costs, taking a broad range of variables into account, was developed. Data from the developers of the proposed projects was used as main source material. Subsequently, scenario's were evaluated, containing different and realistic options for baseline vegetation, carbon crediting systems and CDM modalities, fluctuations in product prices, discount rates and carbon prices. The real cost of combined carbon sequestration and substitution for the case projects was below $3 per ton of carbon avoided, when based exclusively on data supplied by project developers. However, potential variations in carbon impact and costs based on scenario options were very large. Different baseline vegetation or adopting a different discount rate cause carbon credits to vary by as much as an order of magnitude. Different carbon crediting systems or fluctuations in (commodity) product prices cause variations up to 200% in carbon credits and NPV. This makes the additionality of such projects difficult to determine. Five of the six case projects seem uneligible for development under the CDM. A critical attitude towards the use of plantation projects under the CDM seems justified.",Brazil and South America and Nucleopolyhedrovirus and Costs and Gas emissions and Greenhouse effect and Vegetation and afforestation and carbon sequestration and emissions trading and greenhouse gas and mitigation and plantation and Afforestation and Plantation and Forestry,10.1023/A:1026370624352,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345531105&doi=10.1023%2fA%3a1026370624352&partnerID=40&md5=a1360c3f21bf41930e92ec073ac98a1c,Export Date: 25 April 2025; Cited By: 26,NA,JOUR,1-2,123,156,NA,NOV,0165-0009,WOS:000186272100008,NA,NA,NA,NA,NA,NA,NA,NA,"unknown, unknown","3400, 5207"
3403,Scopus,Article,"Martini, A.M.Z. and Rosa, N.D.A. and Uhl, C.",1994,An Attempt to Predict Which Amazonian Tree Species May be Threatened by Logging Activities,Environmental Conservation,21,NA,"The impacts of logging on Amazonian ecosystems has been the focus of considerable attention both within and outside of Amazonia. However, the impacts of logging on individual timber species has not been at all adequately investigated. Logging affects timber species by: (1) removing mature individuals that are important sources of seeds; (2) damaging seedlings and saplings (i.e future generations of canopy adults); and (3) creating conditions that favour fire by opening the canopy and leaving slash as fuel on the forest floor. In this study we summarize information on the ecological characteristics of 305 timber species in Brazilian Amazonia. We identify seven ecological parameters that are useful in evaluating a species’ ability to resist the negative impacts of logging. These characteristics are: (1) effective long-distance dispersal ability; (2) abundance of saplings in forest regeneration; (3) rapid growth; (4) ability to resprout; (5) capacity to withstand fire; (6) broad geographic distribution; and (7) high density of adults. We hypothesize thai species with characteristics opposed to these parameters and subjected to intense logging pressure will have difficulty in maintaining their populations in logging regions. We use a simple scoring system to rank species with regard to their hypothesized ability to withstand logging impacts. Among the species that are potentially susceptible to logging impacts are Euxylophora paraensis (‘Pau Amarelo’) and Swietenia macrophylla (American Mahogany). The sawn lumber from these two species goes principally to European and North American buyers, revealing a direct link between First World consumption and possible biodiversity impoverishment in the Brazilian rain-forest. These two species, and others that might experience population reductions as a result of logging, merit special study. © 1994, Foundation for Environmental Conservation. All rights reserved.","Brazil, Amazon and Brazil, Amazonia and South America, Amazonia and Euxylophora and Euxylophora paraensis and Swietenia macrophylla and Ecosystems and Environmental impact and Geographical regions and Logging (forestry) and Lumber and Plants (botany) and endangered plant and forest regeneration and logging and logging damage and regeneration and tree species and article and brazil and ecology and ecosystem and environmental impact assessment and environmental protection and forestry and nonhuman and Amozian tree species and Riverian habitats and Timber flora and Ecology",10.1017/S0376892900024589,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028450191&doi=10.1017%2fS0376892900024589&partnerID=40&md5=3096e53fe529389f4fe51320efcc95f3,Export Date: 25 April 2025; Cited By: 64,NA,JOUR,2,152,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,3403
3415,Scopus,Article,"Wick, B. and Tiessen, H. and Menezes, R.S.C.",2000,Land quality changes following the conversion of the natural vegetation into silvo-pastoral systems in semi-arid NE Brazil,"Plant and Soil, PLANT AND SOIL",222,NA,"The presence of trees in grasslands frequently results in resource islands of higher soil quality. Therefore, some native trees are often preserved or agroforestry species are interplanted when land is cleared for pasture. We evaluated soil quality changes associated with the conversion of a native thorn forest (caatinga) into silvo-pastoral systems in semiarid NE Brazil. Soil nutrients, organic matter, microbial biomass and soil enzymes under native caatinga, the canopy of two preserved native (Ziziphus joazeiro and Spondias tuberosa) and one introduced tree species (Prosopis juliflora), and under a planted pasture of Cenchrus ciliaris were compared. The two preserved tree species maintained high nutrient and organic matter contents and high biological activity levels not only relative to the grass but also relative to the native caatinga. The non-deciduous Z. joazeiro was more effective than the deciduous S. tuberosa, and enriched surface soils by 100 mg P kg-1. The complete replacement of natural caatinga with C. ciliaris pasture or a C. ciliaris-P. juliflora silvopastoral system had, after 14 years, decreased microbial biomass C and N contents, and β-glucosidase activity, but did not affect soil nutrient or organic matter status. The biological activity under the trees of the tree-grass association was greater than under grass alone, although P. juliflora did not maintain higher nutrient or organic matter levels. The search for indigenous alternatives to the main agroforestry species may provide viable alternatives for improved land management and the conservation of biodiversity. Microbiological and biochemical parameters responded more readily to changes in land management than chemical fertility indices. They are important indices for the impact of vegetation changes and its associated land quality changes.",Indigenous trees and Land quality change and Microbial biomass and Nutrient dynamics and Silvo-pastoral systems and Soil enzymes and Brazil and Cenchrus ciliaris and Cenchrus ciliaris and Prosopis juliflora and Prosopis juliflora and Spondias tuberosa and Spondias tuberosa and Tuberosa and Ziziphus and Ziziphus joazeiro and Ziziphus joazeiro and agroforestry and land use change and organic matter and pasture and silviculture and soil fertility and soil quality,10.1023/a:1004756416281,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033838393&doi=10.1023%2fa%3a1004756416281&partnerID=40&md5=3a1ada0eb62727a758b86c8f99454fd7,Export Date: 25 April 2025; Cited By: 51,NA,JOUR,1-2,59,70,NA,NA,0032-079X,WOS:000088041000006,NA,NA,NA,NA,NA,NA,NA,NA,"unknown, unknown","3415, 5017"
3417,Scopus,Conference paper,"Parrotta, J.A. and Knowles, O.H. and Wunderle, J.M.",1997,Development of floristic diversity in 10-year-old restoration forests on a bauxite mined site in Amazonia,"Forest Ecology and Management, FOREST ECOLOGY AND MANAGEMENT",99,NA,"Patterns of plant and animal diversity were studied in a 10-year-old native species reforestation area at a bauxite-mined site at Porto Trombetas in western Para State, Brazil. Understorey and overstorey floristic composition and structure, understorey light conditions, forest floor development and soil properties were evaluated in a total of 38 78.5-m2 plots located in the reforestation area at varying distances up to 640 m from the boundary with die surrounding primary forest. Wildlife surveys focusing primarily on birds and bats were also conducted to assess the role of seed-dispersing animals in regeneration of woody forest species within the plantations and colonization by primary forest species not included in the original reforestation. Regeneration density, species richness and species diversity (Shannon-Wiener index) for woody perennial species, vines, herbs and grasses were strongly correlated with the diversity of planted tree species and structural development parameters, degree of forest floor development and soil pH. The better developed closed-canopy plots (>40% crown closure) were characterized by relatively well-developed litter (O1) and humus (O2) layers, more acidic soils being typical of the surrounding primary forests, and a more diverse herb, vine and woody perennial flora with a greater representation of primary forest species being characteristic of late secondary forests. In closed-canopy plots a total of 1.25 tree, palm and shrub species were censused (versus 34 in the more open-canopy plots), of which 75 species are known to have been introduced by natural means from the surrounding primary forest (versus 11 species in the open-canopy plots). Among the plantation plots, there was significant colonization by primary forest woody species up to 640 m away from the primary forest edge although both the abundance and the diversity of colonizing species declined with increasing distance into the plantations. Smaller-seeded primary forest woody species dispersed by mammals and birds represented a higher proportion of the colonizing species compared with the larger-seeded species. These data are consistent with the results of the wildlife surveys, which indicated that most animal seed dispersal is provided by bats, that the most common frugivorous bat and bird species in the plantations feed on small-seeded plant species and that birds and mammals that typically disperse larger-seeded tree species (such as toucans, trogons, tapirs, deer and primates) are still rare in the reforestation area. These results suggest that while the reforestation program has been successful in creating a favorable environment for regeneration of a native primary forest species, further management interventions, such as enrichment plantings, may be required to accelerate regeneration of large-seeded primary forest species.",Brazil and Forest restoration and Plantations and Seed dispersal and Succession and Wildlife and Animalia and Aves and Cervidae and Mammalia and Poaceae and Primates and Tapiridae and Trogoniformes,10.1016/S0378-1127(97)00192-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030665001&doi=10.1016%2fS0378-1127%2897%2900192-8&partnerID=40&md5=7e34c26be6c55abb764dcffb1eff3218,Export Date: 25 April 2025; Cited By: 188,NA,CONF,1-2,21,42,NA,DEC,0378-1127,WOS:A1997YG71600004,NA,NA,International Symposium and Workshop on Catalyzing Native Forest Regeneration on Degraded Tropical Lands,NA,NA,NA,NA,NA,"unknown, unknown","3417, 5172"
3419,Scopus,Article,"Ramos-Neto, M.B. and Pivello, V.R.",2000,Lightning fires in a Brazilian Savanna National Park: Rethinking management strategies,"Environmental Management, ENVIRONMENTAL MANAGEMENT",26,NA,"Fire occurrences and their sources were monitored in Emas National Park, Brazil (17°49′-18°28′S; 52°39′-53°10′W) from June 1995 to May 1999. The extent of burned area and weather conditions were registered. Forty-five fires were recorded and mapped on a GIS during this study. Four fires occurred in the dry winter season (June-August; 7,942 ha burned), all caused by humans; 10 fires occurred in the seasonally transitional months (May and September) (33,386 ha burned); 31 fires occurred in the wet season, of which 30 were caused by lightning inside the park (29,326 ha burned), and one started outside the park (866 ha burned). Wet season lightning fires started in the open vegetation (wet field or grassy savanna) at a flat plateau, an area that showed significantly higher fire incidence. On average, winter fires burned larger areas and spread more quickly, compared to lightning fires, and fire suppression was necessary to extinguish them. Most lightning fires were patchy and extinguished primarily by rain. Lightning fires in the wet season, previously considered unimportant episodes, were shown to be very frequent and probably represent the natural fire pattern in the region. Lightning fires should be regarded as ecologically beneficial, as they create natural barriers to the spread of winter fires. The present fire management in the park is based on the burning of preventive firebreaks in the dry season and exclusion of any other fire. This policy does not take advantage of the beneficial effects of the natural fire regime and may in fact reduce biodiversity. The results presented here stress the need for reevaluating present policies and management procedures concerning fire in cerrado conservation areas.; Fire occurrences and their sources were monitored in Emas National Park, Brazil (17°49'-18°28'S; 52°39'-53°10'W) from June 1995 to May 1999. The extent of bumed area and weather conditions were registered. Forty-five fires were recorded and mapped on a GIS during this study. Four fires occurred in the dry winter season (June-August; 7,942 ha burned), all caused by humans; 10 fires occurred in the seasonally transitional months (May and September) (33,386 ha burned); 31 fires occurred in the wet season, of which 30 were caused by lightning inside the park (29,326 ha burned), and one started outside the park (866 ha burned). Wet season lightning fires started in the open vegetation (wet field or grassy savanna) at a flat plateau, an area that showed significantly higher fire incidence. On average, winter fires burned larger areas and spread more quickly, compared to lightning fires, and fire suppression was necessary to extinguish them. Most lightning fires were patchy and extinguished primarily by rain. Lightning fires in the wet season, previously considered unimportant episodes, were shown to be very frequent and probably represent the natural fire pattern in the region. Lightning fires should be regarded as ecologically beneficial, as they create natural barriers to the spread of winter fires. The present fire management in the park is based on the burning of preventive firebreaks in the dry season and exclusion of any other fire. This policy does not take advantage of the beneficial effects of the natural fire regime and may in fact reduce biodiversity. The results presented here stress the need for reevaluating present policies and management procedures concerning fire in cerrado conservation areas.",Brazilian savanna and Cerrado and Emas National Park and Fire management and Lightning and Wildfire and Brazil and Environmental impact and Geographic information systems and Lightning and Biodiversity and Lightning fires and fire and lightning and national park and vegetation cover and article and Brazil and environmental management and environmental protection and fire and illumination and incidence and lightning and policy and winter and Fires,10.1007/s002670010124,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034575619&doi=10.1007%2fs002670010124&partnerID=40&md5=41afd3860b20df672d688f5bc6cdac5f,Export Date: 25 April 2025; Cited By: 267,NA,JOUR,6,675,684,NA,DEC,0364-152X and 1432-1009,WOS:000090112000008,NA,NA,NA,NA,NA,NA,NA,NA,"unknown, unknown","3419, 5486"
3420,Scopus,Article,"Lawrence, D.C.",1996,"Trade-offs between rubber production and maintenance of diversity: The structure of rubber gardens in West Kalimantan, Indonesia",Agroforestry Systems,34,NA,"The goal of this study was to assess the potential of small-holder rubber cultivation in agroforestry gardens to fulfill simultaneously the goals of conservation and sustainable rural development. I examined the structure and species composition of trees in 11 rubber gardens in West Kalimantan, Indonesia, using a single 0.10 ha plot per garden. Although 41 distinct morphotypes were encountered, rubber (Hevea brasiliensis) dominated the sample of 370 trees. Richness within plots varied (3-15 morphotypes), as did the predominance of rubber (24-97% of all basal area, 24-91% of all individuals). The importance of rubber within a garden was significantly negatively correlated with the number of morphotypes present. This result suggests that tree diversity may limit potential productivity of rubber gardens. Thus, small-holders may not be willing to maintain diversity at the scale of a single garden. Although species-accumulation curves indicate that substantial tree diversity may exist across all rubber holdings, diversity is likely to be lost from the system if individual owners reduce species richness in their gardens. Rubber agroforestry as currently practiced in West Kalimantan is not an ideal model for matching rural development needs with the achievement of conservation goals. Other models, such as tengkawang- and durian-based fruit gardens, do exist in Kalimantan and elsewhere, and should be evaluated for incorporation into policy and development strategies.","conservation and diversity and rubber (Hevea brasiliensis) and rural development and Indonesia, Kalimantan, West and Hevea brasiliensis and agroforestry production and agroforestry system and biodiversity and developing country and garden structure and home garden and rubber production and smallholder sector and smallholders and species diversity",10.1007/BF00129634,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029659576&doi=10.1007%2fBF00129634&partnerID=40&md5=30091b33560fc11a6da66c343fee70da,Export Date: 25 April 2025; Cited By: 29,NA,JOUR,1,83,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,3420
3439,Scopus,Article,"Fujisaka, S. and Castilla, C. and Escobar, G. and Rodrigues, V. and Veneklaas, E.J. and Thomas, R. and Fisher, M.",1998,The effects of forest conversion on annual crops and pastures: Estimates of carbon emissions and plant species loss in a Brazilian Amazon colony,"Agriculture, Ecosystems and Environment, AGRICULTURE ECOSYSTEMS & ENVIRONMENT",69,NA,"The municipality of Theobroma in Rondonia, Brazil, covers 2165 km2, of which 43% was deforested by 1993. Between 1973 and 1993, the national government continued to improve highway BR364 connecting the area to Brazil's south-central region and established a colony in Theobroma. During this period, 98% of the deforestation occurred. Some 1800 settler families continue to convert forest into pasture in a system based on the slash-and-burn agriculture and dual-purpose cattle production. Trends in carbon emissions and plant species losses during the 20-year history of Theobroma were analyzed by combining observed shifts in land-use types with estimates for the carbon stocks and plant species richness of each of these types. Carbon stocks declined from about 200 t ha-1 in the forest to 28 t ha-1 in the pasture and of 326 plant species encountered in the forest, only 20 remained in pastures (along with 66 species not found in forests). The effects of converting more than 93 000 ha of forest into other uses over 20 years include approximate losses of 14 million tons of C to the atmosphere and substantial losses of plant species. Land use alternatives that would store more C include agroforestry and - given the strong incentives for settlers to convert lands into pasture - improving pasture management or developing silvopastoral systems. Plant species conservation may be improved with proposed ways to add private value to the forest.",Carbon emissions and Plant biodiversity and Slash-and-burn agriculture and Tropical deforestation and Brazil and Rondonia and Theobroma and Bos taurus and Rondonia and Theobroma and carbon emissions and deforestation and nature-society relations and plant species and species loss,10.1016/S0167-8809(98)00091-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032507626&doi=10.1016%2fS0167-8809%2898%2900091-7&partnerID=40&md5=6fc4ea2b7b59cbb95b872400a9e30810,Export Date: 25 April 2025; Cited By: 48,NA,JOUR,1,17,26,NA,MAY,0167-8809 and 1873-2305,WOS:000073902200003,NA,NA,NA,NA,NA,NA,NA,NA,"unknown, unknown","3439, 5537"
